Auteur	Titre	Date	Genre	Citation	parjure	serment	promesse	engagement	pacte	gage	foi	voeu	parole	traitre	alliance	caution	garantie	contrat	traité	Somme oeuvre
CHEVALIER, Jean Simonin dit	LES BARBONS AMOUREUX	1663	Comédie	Monsieur, je crois ma foi, que vous vivrez toujours.							1									
CHEVALIER, Jean Simonin dit	LES BARBONS AMOUREUX	1663	Comédie	C'est bien à vous, ma foi, trop débiles Bardons,							1									
CHEVALIER, Jean Simonin dit	LES BARBONS AMOUREUX	1663	Comédie	Monsieur, cela ma foi, n'est point du tout honnête.							1									
CHEVALIER, Jean Simonin dit	LES BARBONS AMOUREUX	1663	Comédie	Ma foi vous en tenez.							1									
CHEVALIER, Jean Simonin dit	LES BARBONS AMOUREUX	1663	Comédie	Monsieur, je veux ma foi, devenir bas d'estame,							1									
CHEVALIER, Jean Simonin dit	LES BARBONS AMOUREUX	1663	Comédie	Mon Père, j'ai fait voeu d'être Religieuse.								1								
CHEVALIER, Jean Simonin dit	LES BARBONS AMOUREUX	1663	Comédie	Oui, traître, j'ai tout fait ce que j'y voulais faire,										1						
CHEVALIER, Jean Simonin dit	LES BARBONS AMOUREUX	1663	Comédie	Que ne suis-je Sorcier ? Mais las, je suis bien traître										1						
CHEVALIER, Jean Simonin dit	LES BARBONS AMOUREUX	1663	Comédie	Heureuses, si l'on peut faire cette alliance.											1					
[Anonyme]	LES BONNES GENS	1772	Comédie	Du véritable honneur la raison est le gage ;						1										
[Anonyme]	LES BONNES GENS	1772	Comédie	Nous vous paierons, foi de hussard :							1									
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Hé bien, mettons-le en gage, Madame, c'est de l'or en barre.						1										
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	La passion du Chevalier, l'humeur de ma Maîtresse, qui ne songe qu'à ruiner son mari : elle achète cher, vend à bon marché, met tout en gage ; je suis son Intendante.						1										
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Je rougis de vos manières, Monsieur ; et j'ai honte pour vous, que l'excès de votre avarice me réduise à mettre en gage mes pierreries ; vous m'auriez épargné cette confusion, en me donnant ce billet de mille écus, dont vous avez fait présent à Madame.						1										
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Patience, je ne dis mot, mais ma foi, s'il ne fait ma fortune avec la sienne, je gâterai bien ses affaires.							1									
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Mais, descendez par ce petit escalier, et allez prendre l'air : vous en avez besoin, sur ma parole. Ma foi, l'aventure est trop drôle, et voilà de quoi bien divertir nos faiseuses d'emplettes.							1									
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Mais, n'allez pas vous piquer d'être plus reconnaissante l'une que l'autre ; dans ces sortes de traités, il fait de la bonne foi, surtout.							1									
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Ma foi, Madame, je dis ce que je pense.							1									
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Oh, par ma foi, Monsieur le Commissaire, nous vous pillerons, vous qui pillez mes autres.							1									
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Moi, par ma foi, je ne sais qu'en dire.							1									
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Ma foi, vous n'avez qu'à charrier droit, si vous ne voulez pas qu'on la sache.							1									
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Ma foi, nous sommes plus heureux que sages.							1									
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Par ma foi, si les hommes donnaient à leurs femmes ce qu'ils dépensent pour leurs maîtresses, ils feraient mieux leurs comptes de toutes manières.							1									
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Si j'avais un mari comme cela, je lui ferais voir bien du pays, sur ma parole.									1							
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	J'en mourrais quitte, sur ma parole.									1							
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Mais, descendez par ce petit escalier, et allez prendre l'air : vous en avez besoin, sur ma parole. Ma foi, l'aventure est trop drôle, et voilà de quoi bien divertir nos faiseuses d'emplettes.									1							
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Nous ne manquerons pas de Joueurs, sur ma parole, et ton mari nous sauvera les amendes.									1							
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Bon, si nous n'avons point d'autre rival à craindre, nous sommes bien, sur ma parole.									1							
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Hé bien, qu'elle me tienne parole, et je ne querellerai de ma vie.									1							
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Mais, n'allez pas vous piquer d'être plus reconnaissante l'une que l'autre ; dans ces sortes de traités, il fait de la bonne foi, surtout.															1	
DANCOURT, Florent Carton dit	LES BOURGEOISES À LA MODE.	1692	Comédie	Oui vraiment, elle m'a traitée de ridicule, d'impertinente ; mais cependant, je ne la crois pas si hétéroclite, que d'être fâchée qu'on l'aime, et je crois que j'ai mal pris mon temps, je l'avoue.															1	
SCARRON, Paul	LES BOUTADES DU CAPITAN MATAMORE ET SES COMÉDIES.	1647	Comédie	Mon coeur, mon âme et mon serment,		1														
SCARRON, Paul	LES BOUTADES DU CAPITAN MATAMORE ET SES COMÉDIES.	1647	Comédie	Jeter dans un engagement,				1												
SCARRON, Paul	LES BOUTADES DU CAPITAN MATAMORE ET SES COMÉDIES.	1647	Comédie	Nous ignorions l'engagement				1												
SCARRON, Paul	LES BOUTADES DU CAPITAN MATAMORE ET SES COMÉDIES.	1647	Comédie	Je gage d'en nommer, en présence de tous,						1										
SCARRON, Paul	LES BOUTADES DU CAPITAN MATAMORE ET SES COMÉDIES.	1647	Comédie	Ah, foi d'homme, révéremment							1									
SCARRON, Paul	LES BOUTADES DU CAPITAN MATAMORE ET SES COMÉDIES.	1647	Comédie	Le voeu que l'on vous offre, est toujours légitime,								1								
SCARRON, Paul	LES BOUTADES DU CAPITAN MATAMORE ET SES COMÉDIES.	1647	Comédie	Le traître qui témérairement										1						
CUBIÈRES-PALMÉZEAUX, Michel de	LES BRACELETS	1775	Comédie	Mais cette fois je faisons serment que c'est la vérité qui va sortir de ma bouche.		1														
CUBIÈRES-PALMÉZEAUX, Michel de	LES BRACELETS	1775	Comédie	Je doute que vous teniez votre promesse.			1													
CUBIÈRES-PALMÉZEAUX, Michel de	LES BRACELETS	1775	Comédie	Aimez Angélique ; je vous la donne, si vous parvenez à vous en faire aimer : mais, je retire ma parole, si elle rejette votre amour.									1							
HUGO, Victor	LES BURGRAVES	1843	Drame	Oui. Songe à ton serment !		1														
HUGO, Victor	LES BURGRAVES	1843	Drame	Mais ton serment ?		1														
HUGO, Victor	LES BURGRAVES	1843	Drame	Couché dans son serment comme dans son armure,		1														
HUGO, Victor	LES BURGRAVES	1843	Drame	Parfois brisait l'armure, et jamais le serment.		1														
HUGO, Victor	LES BURGRAVES	1843	Drame	Clinquant ! soie! - Un serment, avec ou sans témoins,		1														
HUGO, Victor	LES BURGRAVES	1843	Drame	Je tiendrai mon serment.		1														
HUGO, Victor	LES BURGRAVES	1843	Drame	On sent en toi le preux fidèle à son serment,		1														
HUGO, Victor	LES BURGRAVES	1843	Drame	Mais mon serment! grand Dieu! Régina ! j'ai juré!		1														
HUGO, Victor	LES BURGRAVES	1843	Drame	Tu vois, j'ai tenu ma promesse.			1													
HUGO, Victor	LES BURGRAVES	1843	Drame	Oui, tous les deux ! J'en prends l'engagement sans peur.				1												
HUGO, Victor	LES BURGRAVES	1843	Drame	Elle a mille secrets. Elle a guéri, ma foi,							1									
HUGO, Victor	LES BURGRAVES	1843	Drame	C'est elle qui paierait pour ton manque de foi.							1									
HUGO, Victor	LES BURGRAVES	1843	Drame	Il a près de cent ans. - Ma foi, j'ai pris leur place.							1									
HUGO, Victor	LES BURGRAVES	1843	Drame	Mais aujourd'hui la foi, l'honneur et les paroles							1									
HUGO, Victor	LES BURGRAVES	1843	Drame	Captif, tant qu'il vivra, près de lui ! - Sur ma foi,							1									
HUGO, Victor	LES BURGRAVES	1843	Drame	En tout temps, comme on fait pour accomplir un voeu,								1								
HUGO, Victor	LES BURGRAVES	1843	Drame	Je crois, sur ma parole,									1							
HUGO, Victor	LES BURGRAVES	1843	Drame	Je le sais traître, impie, abominable et bas.										1						
MUSSET, Alfred de	LES CAPRICES DE MARIANNE	1834	Comédie	Tenez, voilà mon écharpe en gage : ? qui vous voudrez, la rapportera.						1										
MUSSET, Alfred de	LES CAPRICES DE MARIANNE	1834	Comédie	Ma foi, ma foi !							1									
MUSSET, Alfred de	LES CAPRICES DE MARIANNE	1834	Comédie	N'est-ce pas une chose bien ridicule que l'honnêteté et la foi jurée ?							1									
MUSSET, Alfred de	LES CAPRICES DE MARIANNE	1834	Comédie	Ma foi, il s'est donné au diable, et on s'y donnerait à moins.							1									
MUSSET, Alfred de	LES CAPRICES DE MARIANNE	1834	Comédie	N'y pense plus ; voilà qui est convenu ; et que le ciel m'écrase si je lui adresse jamais la parole.									1							
MUSSET, Alfred de	LES CAPRICES DE MARIANNE	1834	Comédie	Je vous défendrais de le voir, et d'échanger avec lui aucune parole, soit dans ma maison, soit dans une maison tierce, soit en plein air.									1							
MUSSET, Alfred de	LES CAPRICES DE MARIANNE	1834	Comédie	Octave, traître Octave, puisse mon sang retomber sur toi !										1						
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Espère en ma parole, et vis sur ma promesse.			1													
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Sous le sceau du silence et celui de la foi,							1									
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Mais t'ayant là-dessus instruit de bonne foi,							1									
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Mais je n'en connais point de si digne de foi.							1									
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Croyez qu'en lui la foi parmi les fers se trouve,							1									
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Quand envers lui ma foi diminuera son zèle,							1									
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Je te serai fidèle, et retiendrai ma foi,							1									
ROTROU, Jean	LES CAPTIFS	1640	Comédie	De la foi du vieux temps, exemple illustre et rare,							1									
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Dans l'air, et sur la mer peut chercher de la foi.							1									
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Par mes mains, Philocrate a reçu votre foi.							1									
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Et jamais autre objet n'engagera ma foi.							1									
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Ne proposons donc rien, ma parole incertaine,									1							
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Espère en ma parole, et vis sur ma promesse.									1							
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Oh qu'il est éloquent ! l'agréable parole,									1							
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Ô doux contentement ! agréable parole !									1							
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Que de ce traître sens n'ai-je été dépourvue,										1						
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Quoi ! Vous croyez ce traître.										1						
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Traître me reçus-tu lorsque je vins au monde,										1						
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Et ne me disant rien le traître me dit tout.										1						
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Tu serais pour toute autre, et traître, et téméraire :										1						
ROTROU, Jean	LES CAPTIFS	1640	Comédie	À cet affreux regard j'ai reconnu ce traître,										1						
ROTROU, Jean	LES CAPTIFS	1640	Comédie	Et pour mieux mériter la qualité de traître,										1						
ROTROU, Jean	LES CAPTIFS	1640	Comédie	J'aimerai le parti, mais fuirai l'alliance ;											1					
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Pour le plus grand serment où mon honneur m'engage,		1														
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Après un tel serment, il faut bien t'écouter.		1														
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	C'en est le pacte exprès pour durer davantage,					1											
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Ce gage précieux de sa fidèle amour,						1										
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Heureux gage d'amour.						1										
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Et personne en ces lieux pour gage de sa foi,						1										
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Mais puisqu'en ce moment je dégage ma foi,						1										
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Appela ses présents au secours de sa foi :							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Et de tous les Bergers dont j'ai reçu la foi,							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	J'ai fait voir tes soupirs, ta constance, ta foi ;							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Ha ! Déloyale Ismène, Est-ce là cette foi							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Accepte son service, et répond à sa foi ;							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Ce discours est sans foi.							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Et bien, quoiqu'à ta foi tu trouves cet obstacle,							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Pour te croire, et pour mieux en informer ma foi,							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Mon oreille, et mes yeux m'en feront plus de foi.							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Assuré que je suis jusqu'ici sur ta foi,							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Ce grand heur en ta foi ne trouve point de place,							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	De ce Berger jaloux sans respect et sans foi.							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	À qui des deux objets tu donneras ta foi,							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Et personne en ces lieux pour gage de sa foi,							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Mais puisqu'en ce moment je dégage ma foi,							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Ces tablettes font foi de ceux que j'ai soumis,							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Ne reçut hier au soir tes serments, et ta foi,							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Sur la foi d'un portrait, la chose est peu certaine.							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Sa haine qui peut tout, ne peut rien sur ma foi :							1									
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	Ta bouche est sans parole, et tes yeux sans lumière,									1							
MONTAUBAN, Jacques Pousset de	LES CHARMES DE FÉLICIE	1654	Pastorale	N'es-tu point ce cruel, ce perfide, ce traître.										1						
REGNARD, DUFRESNY	LES CHINOIS	1692	Comédie	Mais pour gage de votre bonne volonté, il faut que vous me donniez votre main.						1										
REGNARD, DUFRESNY	LES CHINOIS	1692	Comédie	Par ma foi, il faudrait que vous fussiez fou pour lui donner votre fille : j'aimerais autant lui faire épouser un chenil tout entier.							1									
REGNARD, DUFRESNY	LES CHINOIS	1692	Comédie	Non, ma foi ; et toute servante que je suis, je n'en voudrais ni pour or ni pour argent.							1									
REGNARD, DUFRESNY	LES CHINOIS	1692	Comédie	Mais, à parler de bonne foi,							1									
REGNARD, DUFRESNY	LES CHINOIS	1692	Comédie	Ma foi, vous n'êtes tout au plus que des merles, que le Parterre prend soin de siffler tous les jours.							1									
REGNARD, DUFRESNY	LES CHINOIS	1692	Comédie	Je sais bien que le père est un sot ; mais je lui ai donné ma parole.									1							
PAIN, RIOU	LES CHOUANS	1794	Trait historique	Ma foi d'Assas, le fameux d'Assas !							1									
NORMAND, Jacques	LES CLAQUEURS	1882	Comédie	Elle passait, glacée, et sans une parole,									1							
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	Je ne souffre que trop à vous croire parjure ;	1															
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	Chez moi par un serment je me suis consigné.		1														
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	Mais, affranchi par là du serment qui l'engage,		1														
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	J'ai d'un engagement subi le rude empire,				1												
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	Mais vous dans un foyer !... Quelque intrigue, je gage !						1										
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	Non, ma foi. Relisons l'article du journal.							1									
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	Ma veuve, très jalouse, exige sur ma foi							1									
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	C'est trop heureux, ma foi.							1									
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	J'ai, ma foi, très bien fait de les congédier.							1									
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	Ma foi, c'est grand dommage ;							1									
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	Bernard en dit un bien... Elle est, ma foi, divine :							1									
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	C'est donc là cette foi que vous m'aviez jurée !							1									
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	Il cède, il promet tout, sa foi ne suffit pas ;							1									
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	Oui, ma foi.							1									
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	En manquant de parole à mon prédécesseur ?									1							
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	Parle, quel est ton but ? Que t'ai-je donc fait, traître ?										1						
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	De couvrir d'un contrat les péchés du bel âge.														1		
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	Le contrat n'attend plus que l'aveu du parterre.														1		
DELAVIGNE, Casimir	LES COMÉDIENS	1820	Comédie	De voir par le public le contrat déchiré !														1		
RICCOBONI, ROMAGNESI	LES COMPLIMENTS	1736	Compliment	Je gage que c'est votre mari.						1										
RICCOBONI, ROMAGNESI	LES COMPLIMENTS	1736	Compliment	Ma foi, j'aurais cru que ces Messieurs les faisaient eux-mêmes.							1									
RICCOBONI, ROMAGNESI	LES COMPLIMENTS	1736	Compliment	Sur ma foi							1									
DORNEVAL, LESAGE	LES COUPLETS EN PROCÈS	1730	Prologue	Je suis de très bonne foi.							1									
QUINAULT, Philippe	LES COUPS DE L'AMOUR ET DE LA FORTUNE.	1655	Tragi-comédie	Cette haute promesse a fait hâter mes pas			1													
QUINAULT, Philippe	LES COUPS DE L'AMOUR ET DE LA FORTUNE.	1655	Tragi-comédie	Il a par ce Coffret accompli sa promesse,			1													
QUINAULT, Philippe	LES COUPS DE L'AMOUR ET DE LA FORTUNE.	1655	Tragi-comédie	Reçut secrètement la Foi de notre père ;							1									
QUINAULT, Philippe	LES COUPS DE L'AMOUR ET DE LA FORTUNE.	1655	Tragi-comédie	Et puisque sur la Foi l'Hymen se doit fonder,							1									
QUINAULT, Philippe	LES COUPS DE L'AMOUR ET DE LA FORTUNE.	1655	Tragi-comédie	Ma foi, nous nous battrons ?							1									
QUINAULT, Philippe	LES COUPS DE L'AMOUR ET DE LA FORTUNE.	1655	Tragi-comédie	Vous connaîtrez ma foi.							1									
QUINAULT, Philippe	LES COUPS DE L'AMOUR ET DE LA FORTUNE.	1655	Tragi-comédie	Pouvez-vous soupçonner mon courage et ma foi ?							1									
QUINAULT, Philippe	LES COUPS DE L'AMOUR ET DE LA FORTUNE.	1655	Tragi-comédie	Ma foi l'on a fort mal payé vos pierreries.							1									
QUINAULT, Philippe	LES COUPS DE L'AMOUR ET DE LA FORTUNE.	1655	Tragi-comédie	Madame en ce combat ma valeur fera foi,							1									
QUINAULT, Philippe	LES COUPS DE L'AMOUR ET DE LA FORTUNE.	1655	Tragi-comédie	En me donnant la foi, m'aura fait votre Prince.							1									
QUINAULT, Philippe	LES COUPS DE L'AMOUR ET DE LA FORTUNE.	1655	Tragi-comédie	À ces maux trois soupirs coupèrent sa parole,									1							
QUINAULT, Philippe	LES COUPS DE L'AMOUR ET DE LA FORTUNE.	1655	Tragi-comédie	Déjà sans aucun fruit on fait plusieurs Traités ;															1	
DANCOURT, Florent Carton dit	LES CURIEUX DE COMPIÈGNE	1698	Comédie	Mais nous sommes liés, Madame et moi, par des engagements.				1												
DANCOURT, Florent Carton dit	LES CURIEUX DE COMPIÈGNE	1698	Comédie	Ceux qui ne l?auront pas vue seront fâchés d?en avoir manqué l?occasion, je gage.						1										
DANCOURT, Florent Carton dit	LES CURIEUX DE COMPIÈGNE	1698	Comédie	Supposons que cela fût, (avec tout son esprit, je vais l?embarrasser, je gage) quelqu?un qui vous aimerait tendrement, et qui entreprendrait tout pour vous posséder, vous défendriez-vous de pardonner à ce quelqu?un là?						1										
DANCOURT, Florent Carton dit	LES CURIEUX DE COMPIÈGNE	1698	Comédie	Tatigué, vela un de ces persécuteurs de Curieux, je gage, vous n?avez morgué qu?à vous bian tenir.						1										
DANCOURT, Florent Carton dit	LES CURIEUX DE COMPIÈGNE	1698	Comédie	Cela est de bonne foi pour un Chevalier de Gascogne, et je croyais qu?il n?y avait que mon maître capable d?une si grande délicatesse de conscience.							1									
DANCOURT, Florent Carton dit	LES CURIEUX DE COMPIÈGNE	1698	Comédie	Ma foi, je ne sais, Monsieur : ce qui me paraît de plus facile, c?est que vous consoliez Monsieur le Chevalier, que Monsieur le Chevalier vous console, et que je vous exhorte tous deux à prendre patience ; car je ne vois pas que nous soyons en état de nous rendre réciproquement d?autre service.							1									
DANCOURT, Florent Carton dit	LES CURIEUX DE COMPIÈGNE	1698	Comédie	Tu ne veux pas te brouiller ouvertement avec ta compagnie Bourgeoise, j?ai quelque sorte de ménagement pour la mienne ; tout cela est dans les règles, il faut de la bonne foi, de la politesse et du savoir-vivre.							1									
DANCOURT, Florent Carton dit	LES CURIEUX DE COMPIÈGNE	1698	Comédie	Par ma foi, Monsieur Mouflard, vous vous repentirez à Compiègne de m?avoir refusé crédit à Paris, quand je n?étais que femme de chambre.							1									
DANCOURT, Florent Carton dit	LES CURIEUX DE COMPIÈGNE	1698	Comédie	Abandonnons-nous réciproquement nos curieux, vous ferez ce que vous pourrez des miens ; et des vôtres, moi, j?en tirerai raison, sur ma parole.									1							
DANCOURT, Florent Carton dit	LES CURIEUX DE COMPIÈGNE	1698	Comédie	Oui, mais nous ne nous retrouverons jamais au Camp, sur ma parole.									1							
DANCOURT, Florent Carton dit	LES CURIEUX DE COMPIÈGNE	1698	Comédie	Si tous les Curieux qui n?avont que faire au Camp y sont régalés comme ceux-ci, les Officiers ne seront morgué pas ruinés de ces visites-là, sur ma parole.									1							
DANCOURT, Florent Carton dit	LES CURIEUX DE COMPIÈGNE	1698	Comédie	Ce n?est point un bail dont il est question, c?est un bon contrat de mariage.														1		
DANCOURT, Florent Carton dit	LES CURIEUX DE COMPIÈGNE	1698	Comédie	Bail ou Contrat, je ne dispute point des termes, sachons seulement qui ce peut être.														1		
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	Je savais bien, moi, que vous ne tiendriez pas votre serment.		1														
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	Je regarde tous mes autres engagements comme des méprises d'un coeur qui la cherchait dans toutes les autres beautés.				1												
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	Ah, Pasquin, quel changement, lors qu'on aime de bonne foi !							1									
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	La parole fait le jeu, elle la tiendra.									1							
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	Ne vois-tu pas que ma mère, dans l'entêtement qu'elle a d'enrichir mon frère pour élever sa maison, serait au désespoir si je lui manquais de parole ?									1							
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	Je vous en réponds, et ma parole vous doit suffire.									1							
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	As-tu perdu la parole ?									1							
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	On peut compter sur ma parole.									1							
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	Je l'ai instruit de tout ce qui regarde l'alliance que je vais contracter, et cependant je n'en ai reçu aucunes nouvelles.											1					
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	Tu sais qu'Alcippe à qui j'ai promis ma fille attend sa mère qui doit quitter la Province, pour venir ici mettre la dernière main à cette alliance ?											1					
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	L'alliance que nous allons contracter...											1					
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	Oh, je n'ai point de caution à vous donner.												1				
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	C'est ce que sa fille doit faire en signant le contrat de mariage de ce frère avec votre soeur.														1		
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	Cependant on dresse le contrat de mon fils, et la donation de sa soeur.														1		
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	Le Contrat est dressé, Madame, et nous le signerons quand il vous plaira. Bonjour, Monsieur Polidor.														1		
DONNEAU DE VISÉ, Jean ; CORNEILLE, Thomas	LES DAMES VENGÉES	1695	Comédie	La mort rompt tous les traités, et je ne sais si ma maîtresse se voyant tant de bien, loin de consentir au mariage de son fils, ne voudra point rompre celui de sa fille.															1	
SEDAINE, Michel-Jean	LES DÉFAUTS SUPPOSÉS	1788	Comédie	Moi ! Vous donner des lois ? Non, j'en fais la promesse ;			1													
SEDAINE, Michel-Jean	LES DÉFAUTS SUPPOSÉS	1788	Comédie	N'entrent pour rien, chez nous, dans un engagement.				1												
SEDAINE, Michel-Jean	LES DÉFAUTS SUPPOSÉS	1788	Comédie	D'un noeud qui vous déplaît votre coeur se dégage ;						1										
